Number,A parts,B parts,C parts,M parts,New SMILES
880,A9,B6,C1,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)CC3(C(=C)C)O5
881,A6,B6,C2,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
882,A7,B6,C2,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
883,A8,B6,C2,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
884,A9,B6,C2,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
885,A6,B6,C2,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
886,A7,B6,C2,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
887,A8,B6,C2,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
888,A9,B6,C2,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
889,A6,B6,C2,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
890,A7,B6,C2,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
891,A8,B6,C2,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
892,A9,B6,C2,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
893,A6,B6,C2,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
894,A7,B6,C2,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
895,A8,B6,C2,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
896,A9,B6,C2,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
897,A6,B6,C2,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
898,A7,B6,C2,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
899,A8,B6,C2,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
900,A9,B6,C2,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
901,A6,B6,C2,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
902,A7,B6,C2,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
903,A8,B6,C2,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
904,A9,B6,C2,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
905,A6,B6,C2,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
906,A7,B6,C2,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
907,A8,B6,C2,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
908,A9,B6,C2,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
909,A6,B6,C2,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
910,A7,B6,C2,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
911,A8,B6,C2,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
912,A9,B6,C2,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
913,A6,B6,C2,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
914,A7,B6,C2,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
915,A8,B6,C2,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
916,A9,B6,C2,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(C)C(O*)C3(C(=C)C)O5
917,A6,B6,C5,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
918,A7,B6,C5,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
919,A8,B6,C5,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
920,A9,B6,C5,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
921,A6,B6,C5,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
922,A7,B6,C5,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
923,A8,B6,C5,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
924,A9,B6,C5,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
925,A6,B6,C5,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
926,A7,B6,C5,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
927,A8,B6,C5,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
928,A9,B6,C5,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
929,A6,B6,C5,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
930,A7,B6,C5,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
931,A8,B6,C5,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
932,A9,B6,C5,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
933,A6,B6,C5,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
934,A7,B6,C5,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
935,A8,B6,C5,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
936,A9,B6,C5,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
937,A6,B6,C5,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
938,A7,B6,C5,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
939,A8,B6,C5,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
940,A9,B6,C5,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
941,A6,B6,C5,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
942,A7,B6,C5,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
943,A8,B6,C5,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
944,A9,B6,C5,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
945,A6,B6,C5,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
946,A7,B6,C5,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
947,A8,B6,C5,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
948,A9,B6,C5,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
949,A6,B6,C5,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
950,A7,B6,C5,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
951,A8,B6,C5,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
952,A9,B6,C5,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)CC3(C(=C)C)O5
953,A6,B6,C6,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
954,A7,B6,C6,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
955,A8,B6,C6,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
956,A9,B6,C6,M1,*OCC1=CC2C3OC45CCCCCCCCC6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
957,A6,B6,C6,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
958,A7,B6,C6,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
959,A8,B6,C6,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
960,A9,B6,C6,M2,*OCC1=CC2C3OC45CCCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
961,A6,B6,C6,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
962,A7,B6,C6,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
963,A8,B6,C6,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
964,A9,B6,C6,M3,*OCC1=CC2C3OC45C(O)CCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
965,A6,B6,C6,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
966,A7,B6,C6,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
967,A8,B6,C6,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
968,A9,B6,C6,M4,*OCC1=CC2C3OC45C(O)CCCCC(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
969,A6,B6,C6,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
970,A7,B6,C6,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
971,A8,B6,C6,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
972,A9,B6,C6,M5,*OCC1=CC2C3OC45C(O)CCCC(O*)C(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
973,A6,B6,C6,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
974,A7,B6,C6,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
975,A8,B6,C6,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
976,A9,B6,C6,M6,*OCC1=CC2C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
977,A6,B6,C6,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
978,A7,B6,C6,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
979,A8,B6,C6,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
980,A9,B6,C6,M7,*OCC1=CC2C3OC45CCCC=CCCCCC(CCC)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
981,A6,B6,C6,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
982,A7,B6,C6,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
983,A8,B6,C6,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
984,A9,B6,C6,M8,*OCC1=CC2C3OC45C=CCCCCCCCCCCCC(C)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
985,A6,B6,C6,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
986,A7,B6,C6,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(=O)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
987,A8,B6,C6,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
988,A9,B6,C6,M9,*OCC1=CC2C3OC45CCCCCCCCCCCCCC(C)(O)C6C(O)(C)C(O*)C(O)(C1)C6C2(O4)C(CO*)C(O*)C3(C(=C)C)O5
989,A10,B1,C1,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
990,A10,B1,C1,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
991,A10,B1,C1,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
992,A10,B1,C1,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
993,A10,B1,C1,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
994,A10,B1,C1,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
995,A10,B1,C1,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
996,A10,B1,C1,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
997,A10,B1,C1,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)CC3(C(=C)C)O5
998,A10,B1,C2,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
999,A10,B1,C2,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1000,A10,B1,C2,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1001,A10,B1,C2,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1002,A10,B1,C2,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1003,A10,B1,C2,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1004,A10,B1,C2,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1005,A10,B1,C2,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1006,A10,B1,C2,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(C)C(O*)C3(C(=C)C)O5
1007,A10,B1,C5,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1008,A10,B1,C5,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1009,A10,B1,C5,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1010,A10,B1,C5,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1011,A10,B1,C5,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1012,A10,B1,C5,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1013,A10,B1,C5,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1014,A10,B1,C5,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1015,A10,B1,C5,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)CC3(C(=C)C)O5
1016,A10,B1,C6,M1,*OCC12OC1C1C3OC45CCCCCCCCC(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1017,A10,B1,C6,M2,*OCC12OC1C1C3OC45CCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1018,A10,B1,C6,M3,*OCC12OC1C1C3OC45C(O)CCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1019,A10,B1,C6,M4,*OCC12OC1C1C3OC45C(O)CCCCC(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1020,A10,B1,C6,M5,*OCC12OC1C1C3OC45C(O)CCCC(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1021,A10,B1,C6,M6,*OCC12OC1C1C3OC45C(O)CCC(O*)C(O*)C(O*)CC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1022,A10,B1,C6,M7,*OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1023,A10,B1,C6,M8,*OCC12OC1C1C3OC45C=CCCCCCCCCCCCC(C)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
1024,A10,B1,C6,M9,*OCC12OC1C1C3OC45CCCCCCCCCCCCCC(C)(O)C(C(C)C(=O)O)C(C(=O)C2O)C1(O4)C(CO*)C(O*)C3(C(=C)C)O5
